Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
196;481411;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;480017;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;474985;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;479074;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;525301;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;513510;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;479107;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;486650;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;479850;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;513958;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;554378;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;474381;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;476391;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;474132;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;1056325;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;598423;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;496137;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;485590;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;489172;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;502359;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;483321;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;534855;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;482638;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;474519;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;483240;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;491876;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;484996;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;1267785;505389056;9404416;442089472;765756;0;11206;0;0;0;0;0;0;3539;0;0;0;9;0;0;
224;509858;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;577829;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;515999;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;543159;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;511315;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;465332;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;469678;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;468094;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;478492;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;491877;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;497925;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;472382;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;480701;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;537086;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;496016;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;508392;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;507662;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;495107;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;509619;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;496369;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;493331;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;489419;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;482018;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;475144;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;507919;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;481624;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;479889;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;484901;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;493498;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;501279;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;1089844;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;1204245;505389056;9404416;442089472;633552;0;10284;0;0;0;0;0;0;3671;0;0;0;9;0;0;
256;502119;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;492190;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;473421;505389056;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
