Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
192;201828;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
193;202991;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
194;202740;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
195;201688;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
196;209072;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
197;203311;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
198;198262;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
199;197320;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
200;206718;505778176;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
201;203402;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
202;973726;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
203;199053;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
204;186189;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
205;190918;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
206;196148;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
207;189465;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
208;186380;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
209;187542;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
210;189816;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
211;200015;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
212;184586;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
213;187010;506048512;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
214;5537274;506511360;10727424;448655360;5282266;1861391;756048;371987;0;0;0;0;0;4859;0;0;0;27;0;0;
215;226896;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
216;194605;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
217;189355;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
