Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
61703,12404283,19048628224,79532032,49713508352,6825646,0,647407,0,0,0,0,0,0,4520,400.0,775.0,0.0,95.0,0.0,90.0
61704,16739960,19049152512,79532032,49713508352,9380137,0,637546,0,0,0,0,0,0,4494,400.0,775.0,0.0,95.0,0.0,90.0
61705,49584515,19052261376,81453056,49732206592,41474538,0,627654,0,34883369,33746,1088,32720368,2041786,5377,400.0,775.0,0.0,95.0,0.0,90.0
61706,21959105,19053596672,81453056,49732206592,12165202,0,1940028,0,0,0,0,0,0,9392,400.0,775.0,0.0,95.0,0.0,90.0
61707,10218761,19054813184,81453056,49748983808,2695898,0,916060,0,0,0,0,0,0,12291,400.0,775.0,0.0,95.0,0.0,90.0
61708,12463923,19054813184,81453056,49748983808,2638496,0,939777,0,0,0,0,0,0,5929,400.0,775.0,0.0,95.0,0.0,90.0
61709,6834136,19055263744,81453056,49748983808,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61710,7654628,19055747072,81453056,49748983808,3310441,0,873967,0,0,0,0,0,0,5575,400.0,775.0,0.0,95.0,0.0,90.0
61711,7450564,19056373760,81453056,49748983808,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61712,12897906,19056373760,81453056,49748983808,6463049,0,804757,0,0,0,0,0,0,5368,400.0,775.0,0.0,95.0,0.0,90.0
61713,9451375,19058077696,81453056,49748983808,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61714,8721234,19056377856,79527936,49747058688,2432589,0,762010,0,0,0,0,0,0,5073,400.0,775.0,0.0,95.0,0.0,90.0
61715,10388367,19057233920,79527936,49747058688,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
