Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94629,2210295,8407486464,79593472,26926956544,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94630,4691037,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94631,1695861,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94632,4435718,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94633,3666666,8411680768,79593472,26943733760,1515923,0,223690,0,0,0,0,0,0,2976,400.0,775.0,0.0,2788.0,0.0,4.0
94634,4078479,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94635,1878733,8411684864,79589376,26943729664,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94636,4387869,8411684864,79589376,26943729664,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94637,3675493,8411680768,79585280,26943725568,1405296,0,225012,0,0,0,0,0,0,3276,400.0,775.0,0.0,2788.0,0.0,4.0
94638,4194336,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94639,1694578,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94640,4460014,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94641,2147567,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94642,5983751,8411680768,79585280,26943725568,1507026,0,230493,0,0,0,0,0,0,2905,400.0,775.0,0.0,2788.0,0.0,4.0
94643,3708665,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94644,5115935,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94645,2265278,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94646,5682387,8411680768,79593472,26943733760,1516293,0,227838,0,0,0,0,0,0,3106,400.0,775.0,0.0,2788.0,0.0,4.0
94647,1783425,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94648,4384182,8411680768,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94649,2190258,8411684864,79589376,26943729664,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94650,4367010,8411684864,79589376,26943729664,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94651,3635558,8411680768,79585280,26943725568,1400968,0,230112,0,0,0,0,0,0,2795,400.0,775.0,0.0,2788.0,0.0,4.0
94652,4069772,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94653,1846723,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94654,5996486,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94655,3710148,8428244992,138240000,27002380288,1406398,0,225543,0,0,0,0,0,0,3807,400.0,775.0,0.0,2788.0,0.0,4.0
94656,3783045,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94657,1777734,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94658,4281029,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94659,2181290,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94660,5716471,8428244992,138240000,27002380288,1454027,0,229159,0,0,0,0,0,0,2945,400.0,775.0,0.0,2788.0,0.0,4.0
94661,1759380,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94662,4373862,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94663,2392347,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94664,4378722,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94665,3657930,8411680768,79585280,26943725568,1441403,0,235622,0,0,0,0,0,0,2845,400.0,775.0,0.0,2788.0,0.0,4.0
94666,4034476,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94667,1688436,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94668,4349016,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94669,2165201,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94670,5853618,8411680768,79585280,26943725568,1539297,0,226254,0,0,0,0,0,0,2906,400.0,775.0,0.0,2788.0,0.0,4.0
94671,1751305,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
