Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
218;348103;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
219;345819;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
220;339547;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
221;333486;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
222;331592;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
223;347963;494276608;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
224;1291061;498470912;9572352;447500288;919905;0;7324;49683;0;0;0;0;0;2114;0;0;0;27;0;0;
225;346440;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
226;353673;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
227;335519;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
228;338264;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
229;331913;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
230;330139;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
231;344626;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
232;335419;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
233;329949;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
234;342062;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
235;340499;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
236;335550;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
237;336801;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
238;330830;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
239;338184;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
240;338114;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
241;331772;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
