Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
17594;1717822;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1443;0;0;0;0;
17595;3716570;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17596;1624407;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;
17597;3756635;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;
17598;1709165;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1392;0;0;0;0;
17599;3703556;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17600;1637000;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;
17601;3757016;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;
17602;1545969;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;
17603;3717322;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17604;1689849;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;
17605;3716981;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17606;1831274;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;
17607;3734193;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17608;1610440;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17609;3735476;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17610;1759039;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1412;0;0;0;0;
17611;3744713;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17612;1628945;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;
17613;3711220;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17614;1734213;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;
17615;3729764;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1173;0;0;0;0;
17616;1688988;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1432;0;0;0;0;
17617;3729634;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17618;1775770;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;
17619;3747288;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17620;1659392;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1322;0;0;0;0;
17621;3726899;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17622;1603337;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17623;3731297;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;
17624;1736386;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;
17625;3757808;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;
17626;1731237;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1283;0;0;0;0;
17627;3740244;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;
17628;1611442;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;
17629;3721189;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1243;0;0;0;0;
17630;1834250;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;
17631;3725286;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17632;1542943;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17633;3737469;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17634;1794635;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;
17635;3753529;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17636;1701721;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1322;0;0;0;0;
17637;3745053;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17638;1833018;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;
17639;3725617;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17640;1659482;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;
17641;3754140;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17642;1862423;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;
17643;3724635;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17644;1649894;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;
17645;3739282;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17646;1673538;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;
17647;3744001;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17648;1712331;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;
17649;3727240;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17650;1704847;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1643;0;0;0;0;
17651;3735566;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1203;0;0;0;0;
17652;1745955;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17653;3757868;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17654;1772585;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;
17655;3747638;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17656;1682115;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17657;3736197;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17658;1698475;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;
17659;3753198;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17660;1585062;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;
17661;3729714;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1143;0;0;0;0;
17662;1863675;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;
17663;3745664;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17664;1576436;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;
17665;9754243;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17666;4974570;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17667;3759040;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17668;1627001;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;
17669;3731558;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17670;1730966;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;
17671;3723303;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17672;1608606;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;
17673;3738631;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;
17674;1848016;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;
17675;3751335;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17676;1678087;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;
17677;3714095;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17678;1838578;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;
17679;3737389;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17680;1703024;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17681;3743921;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;
17682;1636539;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;
17683;3725507;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17684;1592446;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;
17685;3725006;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17686;1715617;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1512;0;0;0;0;
17687;3752988;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17688;1643132;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;
17689;3731789;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17690;1714646;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1703;0;0;0;0;
17691;3729193;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17692;1648542;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1332;0;0;0;0;
17693;3730236;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17694;1784857;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17695;3746796;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17696;1601083;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17697;3723663;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1203;0;0;0;0;
17698;1777133;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;
17699;3729484;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17700;1703054;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;
17701;3733552;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17702;1629186;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;
17703;3768948;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17704;1758708;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;
17705;3727781;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1153;0;0;0;0;
17706;1673769;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17707;3704958;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17708;1722310;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1443;0;0;0;0;
17709;3744923;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17710;1675643;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1392;0;0;0;0;
17711;3736437;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17712;1736426;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1432;0;0;0;0;
17713;3726799;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17714;1647500;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;
17715;3713154;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17716;1606963;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17717;3735356;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17718;1637170;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17719;3743380;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17720;1722300;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;
17721;3721239;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17722;1760542;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1473;0;0;0;0;
17723;3724745;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17724;1634145;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1482;0;0;0;0;
17725;3745694;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17726;1873904;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17727;3721980;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17728;1601684;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1483;0;0;0;0;
17729;3736618;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17730;1711359;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;
17731;3733342;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17732;1642821;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17733;3728713;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17734;1786501;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;
17735;3725256;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;
17736;1718553;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;
17737;3738842;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17738;1781481;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1193;0;0;0;0;
17739;3713765;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17740;1716389;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17741;3724785;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17742;1785649;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17743;3742579;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17744;1618516;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;
17745;3743400;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17746;1799745;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17747;3748260;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1193;0;0;0;0;
17748;1758768;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;
17749;3730647;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17750;1790618;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;
17751;3737349;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1193;0;0;0;0;
17752;1719585;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1683;0;0;0;0;
17753;3736478;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17754;1718412;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;
17755;3731468;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1173;0;0;0;0;
17756;1717360;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1442;0;0;0;0;
17757;3728813;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17758;1831645;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;
17759;3731849;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;
17760;1655886;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;
17761;3756525;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;
17762;1716980;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;
17763;3723563;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1173;0;0;0;0;
17764;1657358;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;
17765;3756115;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1122;0;0;0;0;
17766;1683868;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1433;0;0;0;0;
17767;3739683;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17768;1764819;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;
17769;3746145;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1203;0;0;0;0;
17770;1646918;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;
17771;3769980;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17772;1652399;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;
17773;3722671;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17774;1845120;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;
17775;3745184;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1173;0;0;0;0;
17776;1717401;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1452;0;0;0;0;
17777;3731969;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17778;1815675;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;
17779;3720878;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17780;1693325;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;
17781;3733612;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;
17782;1688577;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;
17783;3766093;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17784;1756995;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1273;0;0;0;0;
17785;3744403;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;
17786;1756584;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;
17787;3722641;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;
17788;1711209;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1442;0;0;0;0;
17789;3746867;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17790;1686723;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1432;0;0;0;0;
17791;3736768;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1253;0;0;0;0;
17792;1629445;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;
17793;3735576;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17794;1774077;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;
17795;3747799;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17796;1676224;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17797;3754200;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1122;0;0;0;0;
17798;1708774;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17799;3750002;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17800;1692163;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;
17801;3729805;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17802;1695951;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;
17803;3743290;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17804;1696982;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1322;0;0;0;0;
17805;3773416;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17806;1694167;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;
17807;3739533;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1203;0;0;0;0;
17808;1831685;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1733;0;0;0;0;
17809;3730927;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;
17810;1687956;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1462;0;0;0;0;
17811;3747278;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17812;1813521;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;
17813;3745414;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17814;1708244;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17815;3730386;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17816;1636629;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17817;3746176;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17818;1579672;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;
17819;3723733;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17820;1707052;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;
17821;3740224;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;
17822;1676764;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1283;0;0;0;0;
17823;3731468;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17824;1610911;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;
17825;3715378;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17826;1788645;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;
17827;3771372;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17828;1773275;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;
17829;3729494;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17830;1725506;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;
17831;3743300;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;
17832;1638733;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1403;0;0;0;0;
17833;3717402;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17834;1664762;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;
17835;3723033;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;
17836;1734583;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17837;3724765;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1193;0;0;0;0;
17838;1827147;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1433;0;0;0;0;
17839;3744963;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17840;1645116;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;
17841;3721709;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;
17842;1773406;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;
17843;3749111;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17844;1659993;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;
17845;3756365;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17846;1631259;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;
17847;3721759;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;
17848;1790398;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;
17849;3722491;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;
17850;1622773;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;
17851;3750283;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1193;0;0;0;0;
17852;1607515;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;
17853;3735245;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;
17854;1803433;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;
17855;3729885;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;
17856;1679299;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;
17857;3727971;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17858;1696141;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;
17859;3731398;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;
17860;1667487;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;
17861;3725837;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1143;0;0;0;0;
17862;1692704;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;
17863;3765262;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;
17864;1686262;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;
17865;3746365;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1153;0;0;0;0;
17866;1644614;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1483;0;0;0;0;
17867;3767055;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1403;0;0;0;0;
17868;1626591;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;
17869;3725577;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;
17870;1707883;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;
17871;3742820;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;
17872;1810746;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1322;0;0;0;0;
17873;3738972;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;
17874;1717021;562229248;21508096;528642048;0;0;0;0;0;0;0;0;0;1573;0;0;0;0;
