Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
82070,8657747,42741043200,71585792,149929508864,3986175,0,1398372,91211,0,0,0,0,0,4348,0.0,267.0,0.0,100.0
82071,6356931,42759143424,123928576,149998628864,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82072,6361951,42774056960,123928576,149998628864,2971964,0,1405115,83406,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
82073,8863883,42791096320,123928576,150015406080,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82074,3154406,42791096320,123928576,150015406080,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82075,7614951,42791096320,123928576,150015406080,2974078,0,1399414,107262,0,0,0,0,0,4889,0.0,267.0,0.0,100.0
82076,5115884,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82077,2035928,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82078,7573774,42795290624,123928576,150032183296,2983515,0,1411437,106740,0,0,0,0,0,4429,0.0,267.0,0.0,100.0
82079,4974719,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82080,2059312,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82081,4602972,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82082,6423596,42795290624,123928576,150032183296,3007470,0,1400737,100608,0,0,0,0,0,4619,0.0,267.0,0.0,100.0
82083,5115303,42795290624,123928576,150032183296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82084,5427769,42799669248,123924480,150048956416,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82085,7730147,42799669248,123924480,150048956416,3021406,0,1423820,99927,0,0,0,0,0,4449,0.0,267.0,0.0,100.0
82086,4981812,42800185344,123928576,150048960512,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82087,2093747,42800185344,123928576,150048960512,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82088,7553415,42800185344,123928576,150048960512,2973988,0,1404013,113844,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
82089,4792689,42804629504,123928576,150065737728,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82090,2013436,42804629504,123928576,150065737728,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82091,4492775,42804629504,123928576,150065737728,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82092,6411113,42804629504,123928576,150065737728,2959551,0,1402540,95870,0,0,0,0,0,4749,0.0,267.0,0.0,100.0
82093,5087591,42804629504,123928576,150065737728,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82094,5153906,42809094144,123924480,150082510848,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82095,7547714,42809094144,123924480,150082510848,2916249,0,1398894,71515,0,0,0,0,0,4689,0.0,267.0,0.0,100.0
82096,4973427,42809323520,123928576,150082514944,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82097,2109937,42809581568,123928576,150082514944,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82098,7585205,42809581568,123928576,150082514944,2969819,0,1410375,58870,0,0,0,0,0,5000,0.0,267.0,0.0,100.0
82099,4910789,42813775872,123928576,150099292160,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82100,2063901,42813775872,123928576,150099292160,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82101,4477046,42813775872,123928576,150099292160,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82102,6429868,42813775872,123928576,150099292160,3053216,0,1396509,101270,0,0,0,0,0,4518,0.0,267.0,0.0,100.0
82103,5120683,42813775872,123928576,150099292160,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82104,4806273,42813775872,123928576,150099292160,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82105,5302123,42813775872,123924480,150099288064,2986481,0,1402731,98895,0,0,0,0,0,4649,0.0,267.0,0.0,100.0
82106,5118800,42813775872,123924480,150099288064,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82107,7439672,42818207744,123924480,150116065280,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82108,11500679,42818203648,123920384,150116061184,3200242,0,1401047,127790,0,0,0,0,0,4589,0.0,267.0,0.0,100.0
82109,17639822,42818203648,123920384,150116061184,12397941,0,1394004,106620,0,0,0,0,0,4759,0.0,267.0,0.0,100.0
82110,12884774,42822397952,123920384,150132838400,7268141,0,1405075,109715,0,0,0,0,0,5300,0.0,267.0,0.0,100.0
82111,5137104,42822397952,123920384,150132838400,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82112,7932878,42822397952,123920384,150132838400,2884239,0,1399264,101961,0,0,0,0,0,4689,0.0,267.0,0.0,100.0
82113,6895231,42826592256,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82114,7041686,42826592256,123928576,150149623808,4731333,0,1403222,100348,0,0,0,0,0,5129,0.0,267.0,0.0,100.0
82115,5126634,42826592256,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82116,4368032,42826592256,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82117,5736508,42826592256,123928576,150149623808,3185474,0,1409373,97062,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
82118,5526955,42826592256,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82119,4161745,42826838016,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82120,4526629,42826838016,123928576,150149623808,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82121,6536008,42826842112,123924480,150149619712,3064607,0,1397521,86832,0,0,0,0,0,4759,0.0,267.0,0.0,100.0
82122,5093172,42826842112,123924480,150149619712,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82123,4269147,42831036416,123924480,150166396928,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82124,5178682,42831036416,123924480,150166396928,2973626,0,1409243,110137,0,0,0,0,0,4969,0.0,267.0,0.0,100.0
82125,5115403,42831036416,123924480,150166396928,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82126,4415390,42831306752,123924480,150166396928,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82127,5160287,42831306752,123924480,150166396928,2940104,0,1404113,96772,0,0,0,0,0,4418,0.0,267.0,0.0,100.0
82128,8878851,42831568896,123924480,150166396928,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82129,3205111,42831564800,123920384,150166392832,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82130,7615522,42831564800,123920384,150166392832,3027227,0,1416206,95769,0,0,0,0,0,5410,0.0,267.0,0.0,100.0
82131,4875844,42835759104,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82132,2033454,42835759104,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82133,7533468,42835759104,123924480,150183174144,2928602,0,1399665,99106,0,0,0,0,0,4999,0.0,267.0,0.0,100.0
82134,5004495,42835759104,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82135,2059352,42835759104,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82136,4491263,42835759104,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82137,7774710,42835759104,123924480,150183174144,3564535,0,1432567,128350,0,0,0,0,0,6101,0.0,267.0,0.0,100.0
82138,6362212,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82139,8344319,42836017152,123924480,150183174144,3863265,0,1399524,100970,0,0,0,0,0,4588,0.0,267.0,0.0,100.0
82140,8883821,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82141,7321030,42836017152,123924480,150183174144,4249038,0,1405055,114355,0,0,0,0,0,4799,0.0,267.0,0.0,100.0
82142,5083443,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82143,4373001,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82144,5152263,42836017152,123924480,150183174144,2949982,0,1396679,130475,0,0,0,0,0,4939,0.0,267.0,0.0,100.0
82145,5123619,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82146,4309683,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82147,2008647,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82148,7523780,42836017152,123924480,150183174144,2940324,0,1399585,101911,0,0,0,0,0,4759,0.0,267.0,0.0,100.0
82149,4848994,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82150,2087165,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82151,4451088,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82152,6553981,42836017152,123924480,150183174144,3081089,0,1396509,137878,0,0,0,0,0,4748,0.0,267.0,0.0,100.0
82153,5097610,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82154,4635093,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82155,5248233,42836017152,123924480,150183174144,3044840,0,1403402,89398,0,0,0,0,0,4558,0.0,267.0,0.0,100.0
82156,9150871,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82157,6591612,42836017152,123924480,150183174144,3006379,0,1406478,109145,0,0,0,0,0,5210,0.0,267.0,0.0,100.0
82158,5119731,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82159,4314231,42836017152,123924480,150183174144,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82160,5614399,42794938368,71589888,150130839552,3051312,0,1401709,121157,0,0,0,0,0,4889,0.0,267.0,0.0,100.0
82161,8897126,42794938368,71589888,150130839552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82162,3239455,42795196416,71589888,150130839552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82163,7730207,42795196416,71589888,150130839552,2988474,0,1405576,99466,0,0,0,0,0,4539,0.0,267.0,0.0,100.0
82164,6933613,42809368576,123932672,150183182336,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82165,3318874,42824048640,123932672,150183182336,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82166,11307085,42836631552,123932672,150183182336,3009924,0,1402089,106810,0,0,0,0,0,14096,0.0,267.0,0.0,100.0
82167,6196791,42840825856,123932672,150199959552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82168,7627885,42840825856,123932672,150199959552,2975170,0,1402971,91502,0,0,0,0,0,4609,0.0,267.0,0.0,100.0
82169,5884977,42841079808,123932672,150199959552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82170,5211944,42841079808,123932672,150199959552,2974298,0,1397411,124343,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
82171,5132305,42841079808,123932672,150199959552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82172,4336723,42841333760,123932672,150199959552,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82173,2362731,42841518080,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82174,7771775,42841518080,123928576,150199955456,2973276,0,1409473,96130,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
82175,4952558,42841518080,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82176,2215766,42841788416,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82177,4486053,42841788416,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82178,6499899,42841788416,123928576,150199955456,3003854,0,1400716,67466,0,0,0,0,0,4759,0.0,267.0,0.0,100.0
82179,5118469,42841788416,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82180,4361218,42842054656,123928576,150199955456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82181,6230134,42842054656,123928576,150199955456,2965301,0,1399855,76834,0,0,0,0,0,4488,0.0,267.0,0.0,100.0
82182,5612155,42846498816,123928576,150216732672,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82183,3532294,42846498816,123928576,150216732672,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82184,7508351,42846498816,123928576,150216732672,2898486,0,1406378,89728,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
82185,5142203,42850693120,123936768,150233518080,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82186,2292129,42809569280,71602176,150181183488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82187,8995891,42823475200,123936768,150233518080,2937328,0,1385328,78467,0,0,0,0,0,4758,0.0,267.0,0.0,100.0
82188,5901928,42842349568,123936768,150250295296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82189,2961193,42854932480,123936768,150250295296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82190,7559737,42854932480,123936768,150250295296,3027458,0,1390638,105538,0,0,0,0,0,5039,0.0,267.0,0.0,100.0
82191,5148094,42855178240,123936768,150250295296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82192,2136207,42855178240,123936768,150250295296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82193,8933123,42855178240,123936768,150250295296,3412170,0,1383564,102593,0,0,0,0,0,4949,0.0,267.0,0.0,100.0
82194,6173197,42859540480,123924480,150267060224,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82195,4502273,42859540480,123924480,150267060224,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82196,6195469,42859540480,123924480,150267060224,2964149,0,1342738,90690,0,0,0,0,0,3907,0.0,267.0,0.0,100.0
82197,5916376,42859540480,123924480,150267060224,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82198,12160044,42820288512,71589888,150231502848,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82199,8903979,42822385664,71589888,150231502848,3054869,0,1360842,91612,0,0,0,0,0,4348,0.0,267.0,0.0,100.0
82200,29088402,42827091968,71589888,150248280064,22915676,0,1372003,86923,0,0,0,0,0,3917,0.0,267.0,0.0,100.0
82201,36874734,42831810560,71589888,150265057280,28495750,0,1432356,96191,0,0,0,0,0,6171,0.0,267.0,0.0,100.0
82202,24515646,42836004864,71589888,150281834496,18238114,0,4155021,216266,0,0,0,0,0,9468,0.0,267.0,0.0,100.0
82203,18251118,42836512768,71589888,150281834496,10068683,0,1399014,105678,0,0,0,0,0,4288,0.0,267.0,0.0,100.0
82204,20502971,42840952832,71589888,150298611712,14390799,0,1368957,99857,0,0,0,0,0,4098,0.0,267.0,0.0,100.0
82205,54386786,42845396992,71589888,150315388928,45610287,0,1412219,130655,0,0,0,0,0,6122,0.0,267.0,0.0,100.0
82206,24092893,42845392896,71585792,150315384832,11098653,0,5737991,268925,0,0,0,0,0,11891,0.0,267.0,0.0,100.0
82207,14951480,42845392896,71585792,150315384832,9792625,0,1371832,98525,0,0,0,0,0,3968,0.0,267.0,0.0,100.0
82208,28798659,42864017408,123920384,150384496640,3228004,0,1385488,110698,0,0,0,0,0,5069,0.0,267.0,0.0,100.0
82209,10502346,42878697472,123920384,150384496640,6792789,0,2794160,149150,0,0,0,0,0,7083,0.0,267.0,0.0,100.0
82210,20994413,42891280384,123920384,150384496640,11534833,0,1401308,90890,0,0,0,0,0,4438,0.0,267.0,0.0,100.0
82211,11548378,42895728640,123920384,150401273856,3574483,0,1440932,121698,0,0,0,0,0,6041,0.0,267.0,0.0,100.0
82212,19985921,42895728640,123920384,150401273856,10832194,0,1377252,98956,0,0,0,0,0,4438,0.0,267.0,0.0,100.0
82213,8687022,42897825792,123920384,150401273856,2949461,0,1379126,96732,0,0,0,0,0,4078,0.0,267.0,0.0,100.0
82214,5733081,42897825792,123920384,150401273856,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82215,9238616,42902278144,123920384,150418051072,3402631,0,1392571,81383,0,0,0,0,0,4628,0.0,267.0,0.0,100.0
82216,8818238,42902278144,123920384,150418051072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82217,6484010,42847899648,58982400,150353113088,2945785,0,1401178,106289,0,0,0,0,0,4789,0.0,267.0,0.0,100.0
82218,5160719,42847899648,58982400,150353113088,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82219,4918684,42848149504,58982400,150353113088,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82220,7692587,42848415744,58982400,150353113088,2985239,0,1404814,113784,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
82221,6988667,42863149056,123928576,150418059264,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82222,6543722,42867343360,123928576,150434836480,3838329,0,1405366,137408,0,0,0,0,0,4549,0.0,267.0,0.0,100.0
82223,5910555,42867343360,123928576,150434836480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82224,5724887,42867609600,123928576,150434836480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82225,9415869,42867609600,123928576,150434836480,3427738,0,1432757,131828,0,0,0,0,0,5801,0.0,267.0,0.0,100.0
82226,6495441,42872053760,123928576,150451613696,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82227,7572501,42872053760,123928576,150451613696,2925476,0,1395998,91091,0,0,0,0,0,4549,0.0,267.0,0.0,100.0
82228,4928103,42872053760,123928576,150451613696,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82229,2275467,42872197120,123924480,150451609600,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82230,8513316,42884780032,123924480,150451609600,2914736,0,1413791,90259,0,0,0,0,0,4980,0.0,267.0,0.0,100.0
82231,5692325,42899460096,123924480,150451609600,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82232,2122100,42903654400,123924480,150468386816,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82233,11194645,42903654400,123924480,150468386816,3065479,0,1411096,121057,0,0,0,0,0,4729,0.0,267.0,0.0,100.0
82234,5566119,42903654400,123924480,150468386816,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82235,7628647,42903654400,123924480,150468386816,2994505,0,1403352,113693,0,0,0,0,0,4459,0.0,267.0,0.0,100.0
82236,4883028,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82237,2358273,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82238,4576463,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82239,6230705,42907848704,123928576,150485168128,3058406,0,1401529,133139,0,0,0,0,0,4288,0.0,267.0,0.0,100.0
82240,5175406,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82241,4613582,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82242,7591977,42907848704,123928576,150485168128,2930415,0,1412660,93264,0,0,0,0,0,4578,0.0,267.0,0.0,100.0
82243,6712438,42907848704,123928576,150485168128,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82244,5267568,42907848704,123924480,150485164032,2956695,0,1407780,94206,0,0,0,0,0,4499,0.0,267.0,0.0,100.0
82245,5153464,42907848704,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82246,4341993,42907848704,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82247,2137669,42907848704,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82248,7693659,42907848704,123924480,150485164032,3095576,0,1426666,106109,0,0,0,0,0,4438,0.0,267.0,0.0,100.0
82249,4688923,42912043008,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82250,2105549,42912043008,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82251,4459093,42912043008,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82252,6530027,42912043008,123924480,150485164032,3065188,0,1402791,119634,0,0,0,0,0,4829,0.0,267.0,0.0,100.0
82253,5067744,42912043008,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82254,5392844,42924625920,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82255,7876892,42924625920,123924480,150485164032,3037196,0,1403252,101911,0,0,0,0,0,4639,0.0,267.0,0.0,100.0
82256,7189143,42924625920,123936768,150485176320,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82257,6389042,42924625920,123949056,150485188608,3390138,0,1415074,126728,0,0,0,0,0,4719,0.0,267.0,0.0,100.0
82258,8907655,42924625920,123949056,150485188608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82259,6060986,42924625920,123949056,150485188608,2925767,0,1403553,104055,0,0,0,0,0,4799,0.0,267.0,0.0,100.0
82260,8796897,42924892160,123949056,150485188608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82261,3890196,42924892160,123949056,150485188608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82262,8469514,42924892160,123949056,150485188608,3356054,0,1408691,106199,0,0,0,0,0,4118,0.0,267.0,0.0,100.0
82263,4472588,42924892160,123949056,150485188608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82264,2238307,42924892160,123924480,150485164032,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82265,10534626,42925146112,123924480,150485164032,3108950,0,1403222,89418,0,0,0,0,0,4969,0.0,267.0,0.0,100.0
82266,5583632,42929590272,123924480,150501941248,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82267,8404351,42929590272,123924480,150501941248,2952136,0,1401108,85892,0,0,0,0,0,4188,0.0,267.0,0.0,100.0
82268,6375878,42934042624,123924480,150518718464,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82269,4547919,42934042624,123924480,150518718464,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82270,6462419,42934042624,123924480,150518718464,3022769,0,1402220,117149,0,0,0,0,0,4178,0.0,267.0,0.0,100.0
82271,8970002,42938494976,123924480,150535495680,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82272,7889676,42884042752,58986496,150470557696,4272322,0,1398823,82515,0,0,0,0,0,4599,0.0,267.0,0.0,100.0
82273,5141462,42884042752,58986496,150470557696,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82274,5075949,42888237056,58986496,150487334912,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82275,8093108,42888486912,58986496,150487334912,3422749,0,1392392,101109,0,0,0,0,0,4448,0.0,267.0,0.0,100.0
82276,7155769,42909503488,123924480,150585827328,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82277,5513711,42911600640,123924480,150585827328,3211743,0,1430222,84589,0,0,0,0,0,5290,0.0,267.0,0.0,100.0
82278,8057901,42924183552,123924480,150585827328,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82279,3528417,42924183552,123924480,150585827328,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82280,8691510,42938863616,123924480,150585827328,2983816,0,1414884,111048,0,0,0,0,0,4418,0.0,267.0,0.0,100.0
82281,5613898,42951446528,123924480,150585827328,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82282,5423973,42955640832,123924480,150602604544,3253852,0,1403172,102863,0,0,0,0,0,4438,0.0,267.0,0.0,100.0
82283,8888039,42955640832,123924480,150602604544,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82284,3067282,42955640832,123924480,150602604544,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82285,7593741,42955640832,123924480,150602604544,2959800,0,1401017,75471,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
82286,4508084,42955640832,123924480,150602604544,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82287,2280898,42914430976,71589888,150550269952,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82288,4505089,42914430976,71589888,150550269952,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82289,6565823,42914430976,71589888,150550269952,3118979,0,1411287,106379,0,0,0,0,0,4388,0.0,267.0,0.0,100.0
82290,5065129,42914430976,71589888,150550269952,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82291,4312187,42914430976,71589888,150550269952,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82292,5266277,42914430976,71589888,150550269952,3095645,0,1404775,91802,0,0,0,0,0,4087,0.0,267.0,0.0,100.0
82293,8880174,42914430976,71589888,150550269952,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82294,6461949,42914426880,71585792,150550265856,3283558,0,1407580,82325,0,0,0,0,0,5040,0.0,267.0,0.0,100.0
82295,9097742,42914426880,71585792,150550265856,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82296,3596645,42914676736,71585792,150550265856,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82297,10465377,42916773888,71585792,150567043072,3064717,0,1408371,104015,0,0,0,0,0,4328,0.0,267.0,0.0,100.0
82298,5801951,42919108608,71589888,150567047168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82299,7499505,42919108608,71589888,150567047168,2926809,0,1399174,64510,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
82300,6763243,42923302912,71589888,150583824384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
82301,5249735,42923302912,71589888,150583824384,2985680,0,1410755,106921,0,0,0,0,0,4829,0.0,267.0,0.0,100.0
