Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
183;509468;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;483326;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;489930;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;477512;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;503625;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;483567;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;490571;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;1020145;493314048;11198464;427106304;548586;0;6055;0;0;0;0;0;0;2038;0;0;0;9;0;0;
191;503957;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;492224;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;463400;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;535743;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;456815;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;476613;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;459601;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;526470;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;456629;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;499315;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;472673;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;468387;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;456182;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;487810;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;486362;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;503117;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;486572;493314048;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;509600;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;502073;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;519402;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;505059;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;530361;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;1049066;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;519537;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;535537;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;483296;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;526591;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;503908;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;502778;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;539865;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;1060483;493584384;11198464;427106304;562249;0;5767;0;0;0;0;0;0;2036;0;0;0;9;0;0;
222;501471;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;486193;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
