Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
66911,5220109,45078999040,107626496,151978815488,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66912,8247638,45078999040,107626496,151978815488,2970461,0,1371442,110898,0,0,0,0,0,5180,16.0,31.0,0.0,303.0,0.0,90.0
66913,6205548,45083193344,107626496,151995592704,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66914,5645788,45083193344,107626496,151995592704,2914405,0,1372604,139892,0,0,0,0,0,4799,16.0,31.0,0.0,303.0,0.0,90.0
66915,6812266,45083193344,107626496,151995592704,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66916,6242657,45087387648,107626496,152012369920,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66917,10025281,45087387648,107626496,152012369920,2978846,0,1374778,94206,0,0,0,0,0,4949,16.0,31.0,0.0,303.0,0.0,90.0
66918,6346553,45091581952,107626496,152029147136,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66919,11607839,45091844096,107626496,152029147136,2883508,0,1361343,104216,0,0,0,0,0,5280,16.0,31.0,0.0,303.0,0.0,90.0
66920,6282021,45096038400,107626496,152045924352,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66921,8154633,45096038400,107626496,152045924352,2981391,0,1425894,115807,0,0,0,0,0,4769,16.0,31.0,0.0,303.0,0.0,90.0
66922,6127601,45104427008,107626496,152079478784,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66923,5636982,45104427008,107626496,152079478784,2906200,0,1357747,117250,0,0,0,0,0,4538,16.0,31.0,0.0,303.0,0.0,90.0
66924,6701498,45104427008,107626496,152079478784,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66925,4040077,45108887552,107626496,152096256000,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66926,8746343,45108887552,107626496,152096256000,2857258,0,1351374,105368,0,0,0,0,0,4648,16.0,31.0,0.0,303.0,0.0,90.0
66927,6611329,45117534208,107626496,152129810432,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66928,5633956,45117534208,107626496,152129810432,2894258,0,1374278,97563,0,0,0,0,0,4909,16.0,31.0,0.0,303.0,0.0,90.0
66929,6769074,45121728512,107626496,152146587648,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66930,6249670,45122236416,107622400,152146583552,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66931,8262155,45122236416,107622400,152146583552,3093051,0,1408792,137347,0,0,0,0,0,5260,16.0,31.0,0.0,303.0,0.0,90.0
66932,5956521,45126430720,107622400,152163360768,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66933,7007542,45126430720,107622400,152163360768,4272522,0,1354730,96341,0,0,0,0,0,4809,16.0,31.0,0.0,303.0,0.0,90.0
66934,6782200,45130625024,107622400,152180137984,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66935,4282170,45131165696,107622400,152180137984,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66936,5627303,45131165696,107622400,152180137984,2919535,0,1354140,124854,0,0,0,0,0,5170,16.0,31.0,0.0,303.0,0.0,90.0
66937,6762572,45131165696,107622400,152180137984,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66938,4115047,45131407360,107622400,152180137984,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66939,5566269,45131407360,107622400,152180137984,2882436,0,1366513,97172,0,0,0,0,0,5300,16.0,31.0,0.0,303.0,0.0,90.0
66940,6758184,45131407360,107622400,152180137984,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66941,4192423,45135597568,107618304,152196911104,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66942,8025952,45135597568,107618304,152196911104,2896362,0,1365180,115978,0,0,0,0,0,4839,16.0,31.0,0.0,303.0,0.0,90.0
66943,5870069,45135867904,107622400,152196915200,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66944,5736148,45135867904,107622400,152196915200,2939924,0,1362976,95819,0,0,0,0,0,5120,16.0,31.0,0.0,303.0,0.0,90.0
66945,6710395,45140062208,107622400,152213692416,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66946,5157171,45140320256,107622400,152213692416,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66947,9011060,45140320256,107622400,152213692416,3456212,0,1382162,125625,0,0,0,0,0,6522,16.0,31.0,0.0,303.0,0.0,90.0
66948,7369801,45144514560,107630592,152230477824,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66949,7069929,45144514560,107630592,152230477824,3131833,0,1367013,110176,0,0,0,0,0,5090,16.0,31.0,0.0,303.0,0.0,90.0
66950,5891128,45148708864,107630592,152247255040,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66951,3963754,45148708864,107630592,152247255040,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66952,8815202,45148708864,107630592,152247255040,2894058,0,1376311,100519,0,0,0,0,0,4699,16.0,31.0,0.0,303.0,0.0,90.0
66953,6846610,45148708864,107630592,152247255040,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66954,8318801,45148708864,107630592,152247255040,2954270,0,1360060,70351,0,0,0,0,0,4729,16.0,31.0,0.0,303.0,0.0,90.0
66955,6270519,45152903168,107630592,152264032256,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66956,2788659,45152911360,107626496,152264028160,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66957,9782395,45152911360,107626496,152264028160,2889939,0,1352407,113192,0,0,0,0,0,5050,16.0,31.0,0.0,303.0,0.0,90.0
66958,6294915,45153406976,107626496,152264028160,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66959,8111813,45153406976,107626496,152264028160,2962326,0,1365772,111730,0,0,0,0,0,5420,16.0,31.0,0.0,303.0,0.0,90.0
66960,6667805,45158404096,107626496,152280805376,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66961,2589046,45158674432,107626496,152280805376,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66962,8027445,45158674432,107626496,152280805376,2929955,0,1372594,105518,0,0,0,0,0,4960,16.0,31.0,0.0,303.0,0.0,90.0
66963,7694731,45159178240,107626496,152280805376,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66964,6625155,45159178240,107626496,152280805376,3039339,0,1415735,108684,0,0,0,0,0,4679,16.0,31.0,0.0,303.0,0.0,90.0
66965,6769455,45159432192,107626496,152280805376,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66966,4937510,45159432192,107626496,152280805376,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66967,10017607,45159673856,107626496,152280805376,2991170,0,1357346,134492,0,0,0,0,0,5049,16.0,31.0,0.0,303.0,0.0,90.0
66968,6335632,45164408832,107626496,152297582592,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66969,5789918,45164404736,107622400,152297578496,2936127,0,1350202,112491,0,0,0,0,0,4689,16.0,31.0,0.0,303.0,0.0,90.0
66970,6813598,45164404736,107622400,152297578496,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66971,4401825,45168861184,107622400,152314355712,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66972,5748059,45168861184,107622400,152314355712,2947568,0,1369147,111930,0,0,0,0,0,4880,16.0,31.0,0.0,303.0,0.0,90.0
66973,6781578,45173055488,107622400,152331132928,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66974,5074296,45173055488,107622400,152331132928,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66975,9842919,45173325824,107622400,152331132928,2903996,0,1381391,109495,0,0,0,0,0,4939,16.0,31.0,0.0,303.0,0.0,90.0
66976,6323018,45173829632,107622400,152331132928,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66977,8125478,45173829632,107622400,152331132928,2961654,0,1374498,112552,0,0,0,0,0,4689,16.0,31.0,0.0,303.0,0.0,90.0
66978,6160373,45174349824,107626496,152331137024,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66979,7488383,45178544128,107626496,152347914240,3228966,0,1387111,133951,0,0,0,0,0,7224,16.0,31.0,0.0,303.0,0.0,90.0
66980,6942200,45183000576,107626496,152364691456,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66981,3538236,45183262720,107626496,152364691456,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66982,8048474,45183262720,107626496,152364691456,2911972,0,1366072,111539,0,0,0,0,0,4930,16.0,31.0,0.0,303.0,0.0,90.0
66983,5875829,45187457024,107626496,152381468672,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66984,2579618,45187690496,107626496,152381468672,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
