Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
137;599761;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;597334;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;545760;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;559213;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;526963;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;580072;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;577621;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;579511;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;566891;390942720;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;539088;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;547393;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;561472;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;581476;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;543820;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;559484;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;568368;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;572228;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;566214;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;7815404;391200768;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;1881335;391462912;9117696;441802752;846988;0;16406;0;0;0;0;0;0;3724;0;0;0;9;0;0;
157;655559;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;582944;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;595738;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;578793;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;548571;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;546670;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;567732;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;538187;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;570919;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;571942;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;554077;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;565037;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;548658;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;576492;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;541984;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;564297;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;573554;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;563768;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;565852;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;531612;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;1423464;391462912;9117696;441802752;819392;0;15412;0;0;0;0;0;0;4907;0;0;0;9;0;0;
178;579625;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;561848;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;534541;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;545743;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;579450;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;556576;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;558699;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;557016;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;572197;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;535924;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;567782;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;557883;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;597411;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;570856;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;535528;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;576589;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;526746;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;566887;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;569557;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;561022;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;577242;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;538024;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;565789;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;521508;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;556887;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;576887;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;583698;391462912;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;1355837;391462912;9117696;441802752;756405;0;15237;0;0;0;0;0;0;3381;0;0;0;9;0;0;
206;608877;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;565308;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;554118;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;1249626;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;606297;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;550417;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;537606;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;551865;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;538704;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;559701;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;546384;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;608142;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;549227;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;575219;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;559314;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;556764;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;565445;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;556658;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;554680;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;547550;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;555887;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;554110;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;556525;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;585267;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;573770;391671808;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;1403883;391921664;9117696;441802752;810191;0;14530;0;0;0;0;0;0;4611;0;0;0;9;0;0;
232;611410;391921664;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;605309;391921664;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;564643;391921664;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;558756;391921664;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;564550;391921664;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;588322;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;582884;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;570857;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;580004;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;630527;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;530456;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;566219;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;554813;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;559933;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;556713;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;533804;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;556652;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;532735;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;563002;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;546634;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;563702;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;1167594;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;581335;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;548439;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;557227;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;560708;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;1281209;392175616;9117696;441802752;728008;0;13625;0;0;0;0;0;0;3343;0;0;0;9;0;0;
259;546042;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;561810;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;576447;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;563740;392175616;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
